,correlation,pvalue
KOG2062@euNOG_KOG2778@euNOG_MEME-1,0.26188320387047315,0.0006291599159912372
KOG4205@euNOG_KOG2350@euNOG_MEME-1,0.26179905271657,0.0015260706197242077
KOG0985@euNOG_KOG1543@euNOG_MEME-4,0.2617567152279479,0.0007099437617519428
KOG2020@euNOG_KOG1334@euNOG_MEME-5,0.26172191848603304,0.0007111513422911368
KOG1765@euNOG_0IK6I@euNOG_MEME-3,0.2616956628861322,0.0009305484145535653
KOG3295@euNOG_KOG0009@euNOG_MEME-5,0.26167427679122957,0.000769377263094498
KOG3283@euNOG_KOG3449@euNOG_MEME-3,0.26167427679122957,0.000769377263094498
KOG1342@euNOG_KOG3780@euNOG_MEME-3,0.2616561966548704,0.0006867273341507165
KOG0364@euNOG_KOG1344@euNOG_MEME-7,0.26164777504800585,0.000661302116180146
KOG0147@euNOG_KOG3116@euNOG_MEME-10,0.26162017200428705,0.0015982638777522964
KOG1628@euNOG_KOG4208@euNOG_MEME-2,0.26161531845211516,0.0006881071896604697
KOG0478@euNOG_KOG1167@euNOG_MEME-8,0.2616083217849718,0.0007718298793159592
KOG0363@euNOG_KOG0305@euNOG_MEME-3,0.26158848877532836,0.000663241120641156
KOG1769@euNOG_0IRVA@euNOG_MEME-4,0.26150105852059163,0.0011371057503990537
KOG1753@euNOG_KOG1767@euNOG_MEME-1,0.26146494664705766,0.0007771862783528429
KOG1898@euNOG_KOG0155@euNOG_MEME-4,0.26146153959042634,0.000777313978483611
KOG1920@euNOG_KOG4486@euNOG_MEME-10,0.26144680219835703,0.002873602345854957
KOG0415@euNOG_KOG4557@euNOG_MEME-9,0.26143535030133386,0.0010168021706225478
KOG2391@euNOG_KOG3205@euNOG_MEME-10,0.2614288964868951,0.0011408365028709214
KOG1870@euNOG_0ISDW@euNOG_MEME-5,0.26135115494613553,0.0010207675016598702
KOG0697@euNOG_KOG3538@euNOG_MEME-5,0.26134887838174786,0.0022004042417970867
KOG1426@euNOG_KOG2829@euNOG_MEME-2,0.26132716529496935,0.000697906545971014
KOG0073@euNOG_KOG4419@euNOG_MEME-5,0.2613045488345012,0.0007257837638549678
KOG3301@euNOG_KOG1767@euNOG_MEME-1,0.2612946460382541,0.0007543110466168558
KOG0339@euNOG_KOG4562@euNOG_MEME-8,0.2612718641817121,0.0026775469872039113
KOG1407@euNOG_KOG2216@euNOG_MEME-6,0.2612612612612613,0.0018213985094800178
KOG2749@euNOG_KOG4685@euNOG_MEME-1,0.2612539838840571,0.0009499874990963068
KOG3302@euNOG_KOG2577@euNOG_MEME-3,0.2611950279342241,0.0007579616252189397
KOG2166@euNOG_KOG4762@euNOG_MEME-2,0.2611941856117831,0.0007873950635248098
KOG0363@euNOG_KOG0642@euNOG_MEME-4,0.2611892053401341,0.0006764370296464609
KOG3063@euNOG_KOG0838@euNOG_MEME-7,0.26112602121586753,0.0008206246689158169
KOG0420@euNOG_KOG3789@euNOG_MEME-1,0.26112602121586753,0.0008206246689158169
KOG1037@euNOG_0IK7A@euNOG_MEME-5,0.26106694861191226,0.003824799225781581
KOG0959@euNOG_0IUXK@euNOG_MEME-8,0.26094014065490084,0.0010403291803721766
KOG0057@euNOG_KOG0085@euNOG_MEME-2,0.2607890867789389,0.0009346312647167856
KOG3184@euNOG_KOG3499@euNOG_MEME-8,0.2607289016514243,0.0008363641271600952
KOG0211@euNOG_KOG1852@euNOG_MEME-9,0.26072123822411986,0.0008690355729312199
KOG0279@euNOG_KOG2945@euNOG_MEME-9,0.26065008427910974,0.0008719785311450401
KOG2167@euNOG_KOG3573@euNOG_MEME-8,0.26062662302621925,0.0008404625155414818
KOG0211@euNOG_KOG1852@euNOG_MEME-2,0.2605813929901911,0.0008748283124846647
KOG3151@euNOG_KOG3037@euNOG_MEME-9,0.26056961797521744,0.0009808444159270877
KOG2267@euNOG_KOG1717@euNOG_MEME-2,0.26054587737112533,0.0007821510024883458
KOG1126@euNOG_KOG2043@euNOG_MEME-9,0.26048368945787576,0.0010228739197592485
KOG1111@euNOG_KOG2257@euNOG_MEME-9,0.2604820080072754,0.000755435183987133
KOG1531@euNOG_KOG3126@euNOG_MEME-9,0.2604731991033831,0.0010629690169870359
KOG1407@euNOG_KOG3215@euNOG_MEME-4,0.2604690513614414,0.0018828631540867063
KOG1961@euNOG_KOG3284@euNOG_MEME-8,0.26042847629526167,0.0010254945538472563
KOG0185@euNOG_KOG3112@euNOG_MEME-7,0.26033981835879355,0.0007899765753562926
KOG3283@euNOG_KOG1767@euNOG_MEME-2,0.2602453438599926,0.0008241511119166892
KOG3036@euNOG_KOG4508@euNOG_MEME-6,0.26023783910934245,0.0007938760471599665
KOG2682@euNOG_KOG3877@euNOG_MEME-1,0.2602121878707984,0.0042628829132097335
KOG0810@euNOG_0II16@euNOG_MEME-8,0.2601825541597449,0.0009259060883938307
KOG2391@euNOG_KOG4279@euNOG_MEME-5,0.260136704135963,0.0012095668321456248
KOG2086@euNOG_0II0X@euNOG_MEME-10,0.260016050868923,0.0009331995401842749
KOG2166@euNOG_KOG0590@euNOG_MEME-3,0.2599888914757676,0.0008343526974628217
KOG0358@euNOG_KOG1036@euNOG_MEME-7,0.2599814202743124,0.0007178392912578274
KOG3283@euNOG_KOG3421@euNOG_MEME-4,0.2599152632223511,0.0008373029686253866
KOG3000@euNOG_0IJF2@euNOG_MEME-4,0.25989482528872565,0.0009746521865695686
KOG0668@euNOG_KOG0590@euNOG_MEME-2,0.25986932577631194,0.0006951455135572692
KOG1464@euNOG_KOG4414@euNOG_MEME-7,0.2598643078479882,0.0014248964719805665
KOG3302@euNOG_KOG0008@euNOG_MEME-7,0.2598023184319166,0.0008107294229417766
KOG0211@euNOG_0IV4Z@euNOG_MEME-2,0.25976881018178816,0.0009091949282479366
KOG1145@euNOG_KOG0838@euNOG_MEME-6,0.2597378834824487,0.0011858411023074372
KOG0227@euNOG_KOG0101@euNOG_MEME-7,0.2597349946816321,0.0008445668059580661
KOG2037@euNOG_0IP8G@euNOG_MEME-5,0.25973043273720897,0.0035784760024847487
KOG2180@euNOG_KOG3173@euNOG_MEME-2,0.2596471881424471,0.0010238899543878965
KOG0677@euNOG_KOG1523@euNOG_MEME-4,0.2596413528687493,0.001739194526008659
KOG1279@euNOG_KOG1649@euNOG_MEME-10,0.2596277706619389,0.001675417466843685
KOG2047@euNOG_KOG3102@euNOG_MEME-9,0.25956474340623925,0.0011509229183782217
KOG1241@euNOG_KOG1964@euNOG_MEME-8,0.2595586777076403,0.0009535062888902493
KOG2314@euNOG_KOG0122@euNOG_MEME-9,0.25955116383332527,0.0008205972581167192
KOG0676@euNOG_0IPBM@euNOG_MEME-3,0.2595166252195979,0.0007343845368462466
KOG0227@euNOG_KOG3482@euNOG_MEME-4,0.25949521425910277,0.000854318372570709
KOG0211@euNOG_KOG0371@euNOG_MEME-4,0.25946864374645695,0.0009222002164778937
KOG1426@euNOG_KOG4537@euNOG_MEME-7,0.2594372608313854,0.000765429174973449
KOG2574@euNOG_KOG0128@euNOG_MEME-9,0.25938641017967845,0.0008916488311105051
KOG0361@euNOG_KOG0305@euNOG_MEME-2,0.2593782374519771,0.0007676316282149147
KOG1636@euNOG_0J65P@euNOG_MEME-8,0.2593287704879252,0.0008611481313054594
KOG1522@euNOG_KOG2386@euNOG_MEME-5,0.25932765366754534,0.0009283676207866646
KOG0550@euNOG_0IJF2@euNOG_MEME-1,0.2593259522005934,0.0022987149678980142
KOG0863@euNOG_KOG2496@euNOG_MEME-2,0.2593171965816815,0.0007415905827010379
KOG1753@euNOG_KOG0009@euNOG_MEME-2,0.25930555390668897,0.0008621047627734121
KOG0524@euNOG_KOG3667@euNOG_MEME-1,0.25929867954383107,0.0013545426031066122
KOG2574@euNOG_KOG3002@euNOG_MEME-2,0.25929144081911243,0.0008956840602992864
KOG0780@euNOG_KOG3465@euNOG_MEME-6,0.2592833986487322,0.0007428182472112508
KOG2314@euNOG_KOG2072@euNOG_MEME-2,0.2592736683120326,0.0008316283029405515
KOG0691@euNOG_KOG0542@euNOG_MEME-10,0.25927168506760245,0.0010818349892242319
KOG0364@euNOG_KOG0316@euNOG_MEME-3,0.25919435276535924,0.0007460616790610356
KOG3015@euNOG_0IP55@euNOG_MEME-3,0.25916133454751994,0.0016458061609001201
KOG0676@euNOG_0IGKV@euNOG_MEME-6,0.2591489694100811,0.0007477197434387784
KOG0496@euNOG_KOG4160@euNOG_MEME-6,0.2591258133536432,0.010378869750618865
KOG2265@euNOG_KOG4441@euNOG_MEME-2,0.2590970888661336,0.0010116732655627964
KOG0284@euNOG_KOG1895@euNOG_MEME-10,0.25908985346776015,0.0009388556599559075
KOG1798@euNOG_KOG0531@euNOG_MEME-4,0.2590808387491552,0.0008393737610830763
KOG3052@euNOG_KOG1713@euNOG_MEME-9,0.25907781814618847,0.001590546351616718
KOG0424@euNOG_KOG2169@euNOG_MEME-2,0.25906472735255376,0.0008400239048214555
KOG2572@euNOG_KOG2154@euNOG_MEME-1,0.25906351800126043,0.0008092003347018728
KOG0123@euNOG_KOG0441@euNOG_MEME-4,0.2589996757789647,0.0008747998482843073
KOG1327@euNOG_0IFHQ@euNOG_MEME-7,0.2589796711319383,0.003971862649469497
KOG1753@euNOG_KOG1767@euNOG_MEME-5,0.2589772463580892,0.0008757374760710019
KOG1387@euNOG_KOG3882@euNOG_MEME-7,0.258953608509011,0.0011398072638556715
KOG2866@euNOG_KOG4562@euNOG_MEME-6,0.2589524530642018,0.005834467901048016
KOG0215@euNOG_KOG4356@euNOG_MEME-3,0.25893436071183035,0.0007843825422402761
KOG0074@euNOG_KOG4037@euNOG_MEME-5,0.25891892051461446,0.008936919963828617
KOG0103@euNOG_KOG3694@euNOG_MEME-8,0.25885554119817183,0.0007307214670389671
KOG0103@euNOG_KOG3870@euNOG_MEME-7,0.2588555411981718,0.0007307214670389667
KOG3401@euNOG_0IUXK@euNOG_MEME-8,0.25882352941176473,0.0008821882566793358
KOG0697@euNOG_KOG4651@euNOG_MEME-6,0.2588158533262876,0.0024372506460056164
KOG2042@euNOG_KOG3916@euNOG_MEME-9,0.25877228686430764,0.0010271124361805732
KOG3881@euNOG_0IEPY@euNOG_MEME-2,0.25867759681845076,0.003721133060695565
KOG2134@euNOG_KOG3226@euNOG_MEME-6,0.25865171088483474,0.00156033698380597
KOG0981@euNOG_KOG4430@euNOG_MEME-2,0.2585985717846228,0.0009256350908033321
KOG3196@euNOG_KOG3458@euNOG_MEME-1,0.25859060619810326,0.001960860707808467
KOG0878@euNOG_KOG3421@euNOG_MEME-2,0.258575268143839,0.0009266582447606971
KOG1697@euNOG_KOG0832@euNOG_MEME-8,0.25853566439521997,0.001965369791785671
KOG1467@euNOG_KOG1462@euNOG_MEME-9,0.2585335269916797,0.001300094377770412
KOG1795@euNOG_KOG3482@euNOG_MEME-9,0.2584634224982447,0.0008025216991639459
KOG0578@euNOG_KOG2070@euNOG_MEME-9,0.258431187490726,0.006923937771971471
KOG1897@euNOG_KOG1905@euNOG_MEME-6,0.2584114879648633,0.0011684274983289524
KOG1472@euNOG_0IQ0J@euNOG_MEME-6,0.25841148796486324,0.0011684274983289672
KOG1868@euNOG_0IG3U@euNOG_MEME-3,0.2583412657655615,0.0012631987744394903
KOG2062@euNOG_KOG0011@euNOG_MEME-6,0.25832259910708244,0.0007500885007651627
KOG0390@euNOG_KOG3261@euNOG_MEME-6,0.2582963490378953,0.0011315254147023963
KOG1000@euNOG_KOG4194@euNOG_MEME-9,0.2582917635636437,0.0027876402968336433
KOG3013@euNOG_KOG1612@euNOG_MEME-7,0.25822491889423144,0.0010150602362837275
KOG3682@euNOG_0IWFF@euNOG_MEME-2,0.25819888974716115,0.0157533503652147
KOG0676@euNOG_KOG0200@euNOG_MEME-7,0.258119522312288,0.0007862530352515975
KOG2535@euNOG_0IJRR@euNOG_MEME-4,0.258112151170192,0.0009126135454367701
KOG0123@euNOG_KOG1275@euNOG_MEME-9,0.2580716668324418,0.0009143736733199369
KOG1498@euNOG_KOG4413@euNOG_MEME-9,0.2580543949390655,0.0009497999607084148
KOG2865@euNOG_KOG3458@euNOG_MEME-6,0.2580081537565522,0.002517486070793844
KOG2423@euNOG_KOG4208@euNOG_MEME-10,0.25800443101221204,0.0008516125453394552
KOG0677@euNOG_0IQCP@euNOG_MEME-6,0.257983148266958,0.0018658961383500256
KOG3049@euNOG_KOG4100@euNOG_MEME-5,0.25796939997668467,0.0011922518030695094
KOG0841@euNOG_KOG0193@euNOG_MEME-3,0.2579610024070148,0.0007923462967895407
KOG0316@euNOG_KOG3102@euNOG_MEME-4,0.25796032127266205,0.0020131570132572918
KOG3090@euNOG_KOG0311@euNOG_MEME-8,0.2579236457199739,0.0011947427252846899
KOG1279@euNOG_KOG1512@euNOG_MEME-10,0.2578507544349755,0.0018074137441122836
KOG1279@euNOG_KOG1512@euNOG_MEME-4,0.2578507544349755,0.0018074137441122836
KOG3036@euNOG_KOG2151@euNOG_MEME-8,0.25782194404598596,0.0008915912035465982
KOG1300@euNOG_KOG0036@euNOG_MEME-3,0.25766951814494143,0.001041750217100656
KOG0890@euNOG_KOG4017@euNOG_MEME-7,0.25763694025991135,0.0010053323272338666
KOG0781@euNOG_KOG0090@euNOG_MEME-8,0.2576183426397132,0.0008675751423776628
KOG1694@euNOG_KOG3421@euNOG_MEME-5,0.257555488333027,0.0010091838469948882
KOG3291@euNOG_KOG3160@euNOG_MEME-4,0.25751310131230243,0.0009389784969920152
KOG3893@euNOG_KOG3646@euNOG_MEME-7,0.25741294477556714,0.0016465143537523648
KOG1342@euNOG_KOG3780@euNOG_MEME-2,0.25738437736182257,0.000845546749117989
KOG0265@euNOG_KOG2950@euNOG_MEME-4,0.2573108505778323,0.0014252191561852216
KOG0359@euNOG_0IF90@euNOG_MEME-8,0.25730312618267664,0.0008808108735730917
KOG0508@euNOG_KOG3201@euNOG_MEME-1,0.25729316038106187,0.0028988358784074464
KOG1189@euNOG_KOG3108@euNOG_MEME-2,0.2572026899262662,0.0008850669254731903
KOG2779@euNOG_KOG1044@euNOG_MEME-4,0.2571837910425216,0.0009191852562916226
KOG2732@euNOG_KOG1967@euNOG_MEME-6,0.25718379104252154,0.0009191852562916341
KOG0443@euNOG_0IGKV@euNOG_MEME-9,0.25716623244473075,0.004406128244413133
KOG1980@euNOG_KOG1248@euNOG_MEME-10,0.25715446613443743,0.0008549837079773844
KOG1628@euNOG_KOG3449@euNOG_MEME-8,0.25712973861329,0.0008560044188322852
KOG1570@euNOG_KOG1767@euNOG_MEME-7,0.2571235579190876,0.0009564959205411944
KOG0480@euNOG_KOG4308@euNOG_MEME-8,0.25710181427971374,0.0008261343657907911
KOG3387@euNOG_KOG2350@euNOG_MEME-7,0.25709842282657314,0.001069863729391792
KOG2167@euNOG_KOG3573@euNOG_MEME-4,0.2570467576010545,0.0009960795249467488
KOG1294@euNOG_KOG3226@euNOG_MEME-7,0.2570230576747109,0.0010736252279093348
KOG0050@euNOG_KOG2543@euNOG_MEME-1,0.25701036692753765,0.0009616419512659531
KOG2434@euNOG_KOG4134@euNOG_MEME-5,0.2569558760097456,0.003542717029806322
KOG0357@euNOG_KOG4537@euNOG_MEME-9,0.2569450110359423,0.0008960727677043686
KOG0876@euNOG_KOG0441@euNOG_MEME-2,0.2569072173708773,0.0008976975167238478
KOG1586@euNOG_KOG1666@euNOG_MEME-8,0.2568895698898668,0.0009321697029487037
KOG2202@euNOG_KOG2899@euNOG_MEME-4,0.25686100489292524,0.0010425766406356035
KOG1628@euNOG_KOG3449@euNOG_MEME-9,0.25677629550654774,0.0008707168527995342
KOG3881@euNOG_0IEPY@euNOG_MEME-8,0.2567444307577901,0.0039964267899374115
KOG1597@euNOG_KOG2393@euNOG_MEME-9,0.25672018920381173,0.002283457597486644
KOG1342@euNOG_0J8PK@euNOG_MEME-9,0.2566971303781774,0.0008740438627530641
KOG2572@euNOG_KOG2154@euNOG_MEME-10,0.25667429681268167,0.0009077706205615462
KOG2016@euNOG_KOG4441@euNOG_MEME-4,0.25666614308609287,0.0013126680972229254
KOG0301@euNOG_KOG0090@euNOG_MEME-10,0.25662781531068096,0.0011345886997109343
KOG3677@euNOG_KOG3252@euNOG_MEME-7,0.25659412327918507,0.0019784243839489134
KOG0469@euNOG_KOG3066@euNOG_MEME-10,0.256532732013066,0.0008186412813664555
KOG1122@euNOG_KOG3421@euNOG_MEME-4,0.25651679438365393,0.0008498931049626628
KOG1942@euNOG_KOG1757@euNOG_MEME-9,0.25649211005129063,0.0009499775970392382
KOG0295@euNOG_0IMK6@euNOG_MEME-3,0.2564758923991185,0.0037447936389880623
KOG2391@euNOG_KOG1329@euNOG_MEME-3,0.2564679265829543,0.0014258534626125981
KOG0357@euNOG_0IF90@euNOG_MEME-6,0.25644049164230687,0.0009179862542228344
KOG2730@euNOG_0IRVA@euNOG_MEME-1,0.2564243059024129,0.0013270601649718505
KOG0370@euNOG_KOG3523@euNOG_MEME-1,0.2563626701266003,0.0020731569064354662
KOG4203@euNOG_KOG0320@euNOG_MEME-5,0.2562060555199334,0.0012001950309365385
KOG0338@euNOG_KOG2213@euNOG_MEME-4,0.25616581031769414,0.0011172716794253046
KOG0663@euNOG_0ISX8@euNOG_MEME-9,0.2560501342153244,0.0008692934413210645
KOG4204@euNOG_KOG3001@euNOG_MEME-10,0.25604229329279055,0.0016836769600319058
KOG2680@euNOG_KOG2897@euNOG_MEME-8,0.2560416336050514,0.0009356574237929305
KOG0989@euNOG_KOG1970@euNOG_MEME-4,0.2560185821252838,0.0011249292135022556
KOG1898@euNOG_KOG1869@euNOG_MEME-10,0.2559354599718936,0.0010117920428484306
KOG2732@euNOG_0IGGV@euNOG_MEME-5,0.2558254557975224,0.0009805488269939732
KOG0543@euNOG_KOG0193@euNOG_MEME-2,0.25581924299462344,0.0015794771655873534
KOG3022@euNOG_KOG0713@euNOG_MEME-2,0.25580426070453843,0.0008796779317394087
KOG0263@euNOG_KOG3334@euNOG_MEME-2,0.255679098493111,0.0013723197089613272
KOG1198@euNOG_KOG4325@euNOG_MEME-3,0.25567229266216257,0.001910453930693391
KOG2608@euNOG_KOG0912@euNOG_MEME-9,0.2556322786700608,0.0016520294494133444
KOG1073@euNOG_KOG1456@euNOG_MEME-6,0.2556055919341981,0.0018466872126115352
KOG0304@euNOG_KOG2151@euNOG_MEME-10,0.2554817722668119,0.000926608334267968
KOG1490@euNOG_KOG3421@euNOG_MEME-8,0.2554807802323338,0.0008615726397672985
KOG2206@euNOG_KOG1613@euNOG_MEME-8,0.2554527032564907,0.0010735310677819766
KOG2020@euNOG_KOG2151@euNOG_MEME-5,0.25541724165187424,0.0009639485474464776
KOG1523@euNOG_KOG3380@euNOG_MEME-3,0.2554029992560962,0.0032379521107314224
KOG1534@euNOG_KOG4356@euNOG_MEME-7,0.25533272984459293,0.0010795779520993728
KOG0364@euNOG_KOG0277@euNOG_MEME-7,0.25532422781678826,0.0009002812692629333
KOG2337@euNOG_0IKH2@euNOG_MEME-4,0.2552785651731391,0.0013972239845472176
KOG2581@euNOG_KOG3037@euNOG_MEME-3,0.25525649278056173,0.001007351120494452
KOG0372@euNOG_KOG4248@euNOG_MEME-7,0.25522139259398924,0.0010090263933462337
KOG0781@euNOG_KOG3054@euNOG_MEME-4,0.25521963365601164,0.0009730643266913065
KOG0264@euNOG_KOG4563@euNOG_MEME-9,0.25521313799648854,0.0009386116224871645
KOG0796@euNOG_KOG2548@euNOG_MEME-5,0.2551784823190635,0.0019508839116426633
KOG2381@euNOG_KOG2742@euNOG_MEME-5,0.25514145007098277,0.0020269259256777126
KOG0857@euNOG_0IREB@euNOG_MEME-7,0.25506132898928674,0.0010543306570184711
KOG0469@euNOG_KOG2950@euNOG_MEME-5,0.25502616046842974,0.0008807585489081333
KOG4628@euNOG_KOG4838@euNOG_MEME-4,0.254966551481825,0.002364463507512836
KOG0360@euNOG_KOG0305@euNOG_MEME-1,0.25495173323654785,0.0009165733203427189
KOG0378@euNOG_KOG3449@euNOG_MEME-9,0.2549249642552303,0.0009516465211363947
KOG3291@euNOG_KOG0832@euNOG_MEME-7,0.2548401756620903,0.0010653495473353933
KOG2270@euNOG_KOG3168@euNOG_MEME-3,0.2548235957188128,0.0010661798748429878
KOG1370@euNOG_KOG4296@euNOG_MEME-5,0.25476871158593906,0.0011493957824311154
KOG1691@euNOG_KOG1692@euNOG_MEME-4,0.2547081523917496,0.001990112538966564
KOG0120@euNOG_KOG0105@euNOG_MEME-10,0.2546710073993778,0.0014357889493622426
KOG2062@euNOG_KOG2778@euNOG_MEME-8,0.25465766069931944,0.0008965971425331024
KOG0362@euNOG_KOG0642@euNOG_MEME-3,0.25463558004625014,0.0010756373254934707
KOG1189@euNOG_KOG2534@euNOG_MEME-9,0.2545982156750866,0.0010022485853923688
KOG1860@euNOG_KOG4714@euNOG_MEME-4,0.2545875386086578,0.0028844274067021743
KOG0279@euNOG_KOG2110@euNOG_MEME-10,0.25457184802662025,0.0011599453774893307
KOG1464@euNOG_0IE71@euNOG_MEME-7,0.25453807899529424,0.0017967569711991615
KOG2167@euNOG_KOG0655@euNOG_MEME-3,0.25446048120201437,0.0011244877241598696
KOG1309@euNOG_KOG2452@euNOG_MEME-3,0.2544550496711615,0.0016765925796780737
KOG0959@euNOG_KOG2655@euNOG_MEME-9,0.2544312573864791,0.00139953866277583
KOG2339@euNOG_KOG3943@euNOG_MEME-7,0.25440989270776504,0.001011250194679157
KOG2479@euNOG_KOG3677@euNOG_MEME-9,0.25438365066900737,0.0012580042626406413
KOG0891@euNOG_KOG4419@euNOG_MEME-8,0.25438348555315904,0.0011701223131336043
KOG0469@euNOG_KOG0105@euNOG_MEME-6,0.25436127491944016,0.0009095255296211131
KOG0356@euNOG_KOG0101@euNOG_MEME-5,0.25434961734161476,0.0010514633150886731
KOG2429@euNOG_KOG3176@euNOG_MEME-2,0.25428076032146835,0.0014610698364627196
KOG0989@euNOG_KOG0798@euNOG_MEME-10,0.2542047315389223,0.0012232951056824924
KOG1077@euNOG_KOG0163@euNOG_MEME-1,0.25417149388075394,0.0013656273093720238
KOG1932@euNOG_KOG3423@euNOG_MEME-2,0.25404374118044976,0.0026411709128134177
KOG2573@euNOG_KOG3080@euNOG_MEME-9,0.2540433889678314,0.001105929942622914
KOG2481@euNOG_KOG3080@euNOG_MEME-6,0.2540040368903276,0.001030902192587708
0IWIY@euNOG_0IWFF@euNOG_MEME-1,0.2539466864548213,0.07514866841713534
KOG0293@euNOG_KOG4562@euNOG_MEME-5,0.2539271683671993,0.002558608605558615
KOG1636@euNOG_0IRVA@euNOG_MEME-3,0.25392066480216424,0.001112304640528081
KOG2340@euNOG_KOG4562@euNOG_MEME-5,0.2539180195435716,0.0011532738324840184
KOG0358@euNOG_KOG0305@euNOG_MEME-5,0.25390411916077327,0.0009638556641206378
KOG2020@euNOG_KOG0133@euNOG_MEME-3,0.253895285827844,0.0010362271971353202
KOG0496@euNOG_KOG4160@euNOG_MEME-8,0.2538850157498609,0.012096323523264129
KOG0836@euNOG_KOG4496@euNOG_MEME-4,0.25381528965309164,0.004287996822430293
KOG0679@euNOG_KOG3001@euNOG_MEME-10,0.2538119789571669,0.0010784440278915873
KOG0359@euNOG_0IE2X@euNOG_MEME-6,0.2537973996847572,0.0010410417508690834
KOG1137@euNOG_KOG1896@euNOG_MEME-6,0.2537747586399977,0.000969846863580073
KOG2577@euNOG_0IRVA@euNOG_MEME-5,0.25372963372323976,0.005990827921436773
KOG0869@euNOG_0IRVA@euNOG_MEME-7,0.25372192333649923,0.0024878064069971412
KOG3682@euNOG_KOG2701@euNOG_MEME-8,0.25370741165974453,0.01773361220561215
KOG1342@euNOG_KOG3780@euNOG_MEME-7,0.2536991478083451,0.0010089708274122083
KOG0077@euNOG_KOG0090@euNOG_MEME-5,0.2535254055353732,0.000981491912922113
KOG0668@euNOG_KOG0796@euNOG_MEME-6,0.2534549106788598,0.0009501308315984137
KOG2167@euNOG_KOG3529@euNOG_MEME-4,0.2534548238710136,0.001178385895479743
KOG1077@euNOG_KOG0036@euNOG_MEME-5,0.25340821086953563,0.0014135151731705328
KOG3430@euNOG_0INGK@euNOG_MEME-6,0.25339627947343657,0.0010997386466690675
KOG2767@euNOG_KOG0122@euNOG_MEME-3,0.2533217040664575,0.0009562368074511846
KOG0215@euNOG_KOG3438@euNOG_MEME-10,0.2531620230748431,0.0010350729365573262
KOG1286@euNOG_0IRY7@euNOG_MEME-9,0.2531428234836789,0.005891453781384691
KOG1132@euNOG_0IRY7@euNOG_MEME-7,0.2531286586650328,0.0019089351882318982
KOG0310@euNOG_KOG2048@euNOG_MEME-3,0.25301548219348197,0.0011603723372731298
KOG0687@euNOG_KOG4413@euNOG_MEME-7,0.2530039555731412,0.0009709475707093096
KOG1464@euNOG_KOG2284@euNOG_MEME-4,0.2530028295472414,0.0019192533729910182
KOG0333@euNOG_KOG3937@euNOG_MEME-3,0.25287520429229304,0.0012105145510947555
KOG0333@euNOG_KOG3937@euNOG_MEME-1,0.25287520429229304,0.0012105145510947555
KOG2753@euNOG_KOG3252@euNOG_MEME-8,0.2528619035226456,0.002485007706873707
KOG3174@euNOG_0IQSC@euNOG_MEME-9,0.25284884577497124,0.003571137035204421
KOG3302@euNOG_KOG2393@euNOG_MEME-7,0.2528465220854606,0.0011284921109778116
KOG3181@euNOG_KOG3449@euNOG_MEME-1,0.25283736877836327,0.0013025814024468774
KOG2515@euNOG_KOG2645@euNOG_MEME-2,0.25283276338588484,0.0038426439599657243
KOG0543@euNOG_KOG0600@euNOG_MEME-7,0.2527082513862678,0.0018088764456089792
KOG0925@euNOG_KOG3175@euNOG_MEME-8,0.252688249333742,0.0011368968265893162
KOG1897@euNOG_KOG3056@euNOG_MEME-6,0.252677357539173,0.0015140470588732237
KOG0123@euNOG_KOG0116@euNOG_MEME-2,0.2526687494982956,0.0011792831117338812
KOG1279@euNOG_KOG2724@euNOG_MEME-8,0.2526674494489798,0.002248226736923336
KOG1554@euNOG_KOG1759@euNOG_MEME-8,0.2525449084059452,0.0011445580455609948
KOG2340@euNOG_KOG4470@euNOG_MEME-4,0.2525161144693812,0.0012308191396360928
KOG0335@euNOG_0ISDW@euNOG_MEME-1,0.2525150518604614,0.0013219423346174386
KOG3679@euNOG_0IGWZ@euNOG_MEME-10,0.25248072897897983,0.019012744116373062
KOG3302@euNOG_KOG2577@euNOG_MEME-7,0.2524657709038193,0.0011488079755206766
KOG2202@euNOG_KOG0105@euNOG_MEME-8,0.2524453420294785,0.0012796868654630722
KOG1126@euNOG_KOG4348@euNOG_MEME-6,0.2524402453777271,0.0014764483532654247
KOG2439@euNOG_KOG1967@euNOG_MEME-2,0.2523986338561889,0.0011942102101256675
KOG0478@euNOG_KOG3108@euNOG_MEME-9,0.2523837616542863,0.001195037076536178
KOG0478@euNOG_KOG4308@euNOG_MEME-4,0.25237261586741455,0.00119565710471711
KOG0580@euNOG_KOG3510@euNOG_MEME-2,0.2522474117599659,0.0010432145729757632
KOG4204@euNOG_KOG4466@euNOG_MEME-10,0.2521806260155069,0.0019879324026241194
KOG0812@euNOG_KOG0946@euNOG_MEME-5,0.25217108669980876,0.0015486545585257562
KOG0990@euNOG_KOG1969@euNOG_MEME-1,0.2521523700325839,0.0012517041195191571
KOG0378@euNOG_KOG3870@euNOG_MEME-10,0.2521370726333441,0.0010866065698182854
KOG0829@euNOG_KOG0395@euNOG_MEME-10,0.25212945782850027,0.0012092572069877085
KOG2282@euNOG_KOG1713@euNOG_MEME-4,0.25206485392086136,0.004914970363255954
KOG1657@euNOG_KOG1561@euNOG_MEME-4,0.2520512971341333,0.002478105598244196
KOG4648@euNOG_KOG3130@euNOG_MEME-8,0.25201905696714283,0.0027634663862603475
